metadata.sample_id,general.dupradar_intercept,general.percent_rrna,general.library,general.unpaired_reads_examined,general.read_pairs_examined,general.secondary_or_supplementary_rds,general.unmapped_reads,general.unpaired_read_duplicates,general.read_pair_duplicates,general.read_pair_optical_duplicates,general.percent_duplication,general.estimated_library_size,general.5_3_bias,general.reads_aligned,general.raw_total_sequences,general.filtered_sequences,general.sequences,general.is_sorted,general.1st_fragments,general.last_fragments,general.reads_mapped,general.reads_mapped_and_paired,general.reads_unmapped,general.reads_properly_paired,general.reads_paired,general.reads_duplicated,general.reads_mq0,general.reads_qc_failed,general.non_primary_alignments,general.supplementary_alignments,general.total_length,general.total_first_fragment_length,general.total_last_fragment_length,general.bases_mapped,general.bases_mapped_cigar,general.bases_trimmed,general.bases_duplicated,general.mismatches,general.error_rate,general.average_length,general.average_first_fragment_length,general.average_last_fragment_length,general.maximum_length,general.maximum_first_fragment_length,general.maximum_last_fragment_length,general.average_quality,general.insert_size_average,general.insert_size_standard_deviation,general.inward_oriented_pairs,general.outward_oriented_pairs,general.pairs_with_other_orientation,general.pairs_on_different_chromosomes,general.percentage_of_properly_paired_reads_%,general.reads_mapped_percent,general.reads_mapped_and_paired_percent,general.reads_unmapped_percent,general.reads_properly_paired_percent,general.reads_paired_percent,general.reads_duplicated_percent,general.reads_mq0_percent,general.reads_qc_failed_percent,general.total_passed,general.total_failed,general.secondary_passed,general.secondary_failed,general.supplementary_passed,general.supplementary_failed,general.duplicates_passed,general.duplicates_failed,general.mapped_passed,general.mapped_failed,general.mapped_passed_pct,general.mapped_failed_pct,general.paired_in_sequencing_passed,general.paired_in_sequencing_failed,general.read1_passed,general.read1_failed,general.read2_passed,general.read2_failed,general.properly_paired_passed,general.properly_paired_failed,general.properly_paired_passed_pct,general.properly_paired_failed_pct,general.with_itself_and_mate_mapped_passed,general.with_itself_and_mate_mapped_failed,general.singletons_passed,general.singletons_failed,general.singletons_passed_pct,general.singletons_failed_pct,general.with_mate_mapped_to_a_different_chr_passed,general.with_mate_mapped_to_a_different_chr_failed,general.with_mate_mapped_to_a_different_chr_mapq__5_passed,general.with_mate_mapped_to_a_different_chr_mapq__5_failed,general.flagstat_total,general.total_reads,general.avg_input_read_length,general.uniquely_mapped,general.uniquely_mapped_percent,general.avg_mapped_read_length,general.num_splices,general.num_annotated_splices,general.num_gtag_splices,general.num_gcag_splices,general.num_atac_splices,general.num_noncanonical_splices,general.mismatch_rate,general.deletion_rate,general.deletion_length,general.insertion_rate,general.insertion_length,general.multimapped,general.multimapped_percent,general.multimapped_toomany,general.multimapped_toomany_percent,general.unmapped_mismatches_percent,general.unmapped_tooshort_percent,general.unmapped_other_percent,general.unmapped_mismatches,general.unmapped_tooshort,general.unmapped_other,general.percent_gc,general.avg_sequence_length,general.total_sequences,general.percent_duplicates,general.percent_fails,general.cutadapt_version,general.r_processed,general.r_with_adapters,general.r_written,general.bp_processed,general.quality_trimmed,general.bp_written,general.percent_trimmed,trimmed
YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_1,0.0137848484043961,0.4189967420627378,Unknown Library,9312819,0,3026116,0,7531813,0,0,0.808758,,0.3,9312819,9312819,0,9312819,1,9312819,0,9312819,0,0,0,0,7531813,151189,0,3026116,0,693493012,693493012,0,693493012,692462511,0,560821834,919685,0.001328137,74,74,0,75,75,0,35,0,0,0,0,0,0,0,100,0,0,0,0,80.8757584572405,1.6234504289195355,0,12338935,0,3026116,0,0,0,7531813,0,12338935,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,12338935,9524197,74,7983111,83.82,74.35,61739,59439,57576,431,307,3425,0.11,0.01,1.41,0,1.08,1329708,13.96,134395,1.41,0,0.7,0.11,0,66529,10454,40,75,9530375,73.62506455476957,18.181818181818183,3.4,9530375,3165728,9530375,714778125,912382,709172877,0.7841941161811576,FALSE
YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_1,0.0137848484043961,0.4189967420627378,Unknown Library,9312819,0,3026116,0,7531813,0,0,0.808758,,0.3,9312819,9312819,0,9312819,1,9312819,0,9312819,0,0,0,0,7531813,151189,0,3026116,0,693493012,693493012,0,693493012,692462511,0,560821834,919685,0.001328137,74,74,0,75,75,0,35,0,0,0,0,0,0,0,100,0,0,0,0,80.8757584572405,1.6234504289195355,0,12338935,0,3026116,0,0,0,7531813,0,12338935,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,12338935,9524197,74,7983111,83.82,74.35,61739,59439,57576,431,307,3425,0.11,0.01,1.41,0,1.08,1329708,13.96,134395,1.41,0,0.7,0.11,0,66529,10454,41,73.76112169876369,9524197,72.49381344639902,18.181818181818183,3.4,9530375,3165728,9530375,714778125,912382,709172877,0.7841941161811576,TRUE
YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_1,0.0469322696484143,0.0056214395339932695,Unknown Library,10255335,0,2813870,0,8090339,0,0,0.788891,,0.3,10255335,10255335,0,10255335,1,10255335,0,10255335,0,0,0,0,8090339,186110,0,2813870,0,763169564,763169564,0,763169564,762005758,0,601954054,1060529,0.00139176,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,78.88907578348245,1.8147627551903474,0,13069205,0,2813870,0,0,0,8090339,0,13069205,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,13069205,10543974,74,9449136,89.62,74.31,41224,37122,37770,614,64,2776,0.12,0.01,1.36,0,1.09,806199,7.65,178363,1.69,0,0.89,0.15,0,94371,15905,40,75,10558988,71.8289571039921,18.181818181818183,3.4,10558988,3571461,10558988,791924100,1209501,784578138,0.9276093504415386,FALSE
YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_1,0.0469322696484143,0.0056214395339932695,Unknown Library,10255335,0,2813870,0,8090339,0,0,0.788891,,0.3,10255335,10255335,0,10255335,1,10255335,0,10255335,0,0,0,0,8090339,186110,0,2813870,0,763169564,763169564,0,763169564,762005758,0,601954054,1060529,0.00139176,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,78.88907578348245,1.8147627551903474,0,13069205,0,2813870,0,0,0,8090339,0,13069205,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,13069205,10543974,74,9449136,89.62,74.31,41224,37122,37770,614,64,2776,0.12,0.01,1.36,0,1.09,806199,7.65,178363,1.69,0,0.89,0.15,0,94371,15905,40,73.71738568399353,10543974,70.30456075199007,18.181818181818183,3.4,10558988,3571461,10558988,791924100,1209501,784578138,0.9276093504415386,TRUE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_2,0.00675930836744728,0.010643572237560893,Unknown Library,2612704,0,692299,0,1712132,0,0,0.65531,,0.38,2612704,2612704,0,2612704,1,2612704,0,2612704,0,0,0,0,1712132,40136,0,692299,0,194584089,194584089,0,194584089,194161367,0,127485369,252918,0.001302618,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,65.53103604541502,1.53618626526388,0,3305003,0,692299,0,0,0,1712132,0,3305003,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3305003,2672731,74,2361216,88.34,74.33,16925,15824,15998,41,7,879,0.11,0.01,1.35,0,1.07,251488,9.41,31553,1.18,0,0.92,0.15,0,24482,3992,41,75,2676643,57.814768288150724,18.181818181818183,3.4,2676643,883160,2676643,200748225,316189,198969993,0.8858021036051501,FALSE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_2,0.00675930836744728,0.010643572237560893,Unknown Library,2612704,0,692299,0,1712132,0,0,0.65531,,0.38,2612704,2612704,0,2612704,1,2612704,0,2612704,0,0,0,0,1712132,40136,0,692299,0,194584089,194584089,0,194584089,194161367,0,127485369,252918,0.001302618,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,65.53103604541502,1.53618626526388,0,3305003,0,692299,0,0,0,1712132,0,3305003,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3305003,2672731,74,2361216,88.34,74.33,16925,15824,15998,41,7,879,0.11,0.01,1.35,0,1.07,251488,9.41,31553,1.18,0,0.92,0.15,0,24482,3992,42,73.73318452174948,2672731,56.844884319324706,18.181818181818183,3.4,2676643,883160,2676643,200748225,316189,198969993,0.8858021036051501,TRUE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_2,0.0098131005766707,0.0026722423612318,Unknown Library,6212724,0,1342755,0,4535720,0,0,0.730069,,0.4,6212724,6212724,0,6212724,1,6212724,0,6212724,0,0,0,0,4535720,83233,0,1342755,0,462740149,462740149,0,462740149,461829418,0,337787874,549916,0.001190734,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,73.00694510169774,1.339718294261905,0,7555479,0,1342755,0,0,0,4535720,0,7555479,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,7555479,6394155,74,5792848,90.6,74.34,28216,25489,25507,694,21,1994,0.1,0.01,1.34,0,1.08,419876,6.57,75163,1.18,0,1.56,0.11,0,99268,7000,41,75,6416002,65.54442989960282,18.181818181818183,3.4,6416002,2150519,6416002,481200150,574051,476189107,1.0413635573471869,FALSE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_2,0.0098131005766707,0.0026722423612318,Unknown Library,6212724,0,1342755,0,4535720,0,0,0.730069,,0.4,6212724,6212724,0,6212724,1,6212724,0,6212724,0,0,0,0,4535720,83233,0,1342755,0,462740149,462740149,0,462740149,461829418,0,337787874,549916,0.001190734,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,73.00694510169774,1.339718294261905,0,7555479,0,1342755,0,0,0,4535720,0,7555479,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,7555479,6394155,74,5792848,90.6,74.34,28216,25489,25507,694,21,1994,0.1,0.01,1.34,0,1.08,419876,6.57,75163,1.18,0,1.56,0.11,0,99268,7000,41,73.76502946831911,6394155,64.34192681073594,18.181818181818183,3.4,6416002,2150519,6416002,481200150,574051,476189107,1.0413635573471869,TRUE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_3,0.0145363280628176,0.005393554045165534,Unknown Library,8019934,0,1815781,0,6103078,0,0,0.760989,,0.32,8019934,8019934,0,8019934,1,8019934,0,8019934,0,0,0,0,6103078,118897,0,1815781,0,596623318,596623318,0,596623318,595751727,0,453867158,1266908,0.00212657,74,74,0,75,75,0,34.5,0,0,0,0,0,0,0,100,0,0,0,0,76.0988556763684,1.4825184346903604,0,9835715,0,1815781,0,0,0,6103078,0,9835715,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,9835715,8216518,74,7474831,90.97,74.33,32864,29215,30531,360,67,1906,0.2,0.01,1.33,0,1.07,545103,6.63,95603,1.16,0,1.03,0.19,0,85254,15727,40,75,8223949,66.30296384961375,18.181818181818183,3.4,8223949,2719178,8223949,616796175,1857574,610725896,0.9841628800632558,FALSE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_3,0.0145363280628176,0.005393554045165534,Unknown Library,8019934,0,1815781,0,6103078,0,0,0.760989,,0.32,8019934,8019934,0,8019934,1,8019934,0,8019934,0,0,0,0,6103078,118897,0,1815781,0,596623318,596623318,0,596623318,595751727,0,453867158,1266908,0.00212657,74,74,0,75,75,0,34.5,0,0,0,0,0,0,0,100,0,0,0,0,76.0988556763684,1.4825184346903604,0,9835715,0,1815781,0,0,0,6103078,0,9835715,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,9835715,8216518,74,7474831,90.97,74.33,32864,29215,30531,360,67,1906,0.2,0.01,1.33,0,1.07,545103,6.63,95603,1.16,0,1.03,0.19,0,85254,15727,40,73.639033468922,8216518,64.58218577109288,18.181818181818183,3.4,8223949,2719178,8223949,616796175,1857574,610725896,0.9841628800632558,TRUE
YGL209W_Minimal_HisMetLeuUra_Glucose_2_90_none_4,0.0178657310225183,0.01942040150863608,Unknown Library,19487285,0,5133932,0,16520611,0,0,0.847764,,0.16,19487285,19487285,0,19487285,1,19487285,0,19487285,0,0,0,0,16520611,309712,0,5133932,0,1448084791,1448084791,0,1448084791,1444266234,0,1227285281,10015784,0.00693486,74,74,0,75,75,0,33.4,0,0,0,0,0,0,0,100,0,0,0,0,84.77636058588972,1.5893029737082411,0,24621217,0,5133932,0,0,0,16520611,0,24621217,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,24621217,20066875,74,17734859,88.38,74.15,119047,104628,112099,2146,96,4706,0.67,0.01,1.38,0,1.07,1752426,8.73,238163,1.19,0,1.46,0.24,0,293226,48201,40,75,20074344,67.64266206866205,18.181818181818183,3.4,20074344,6686386,20074344,1505575800,6105948,1489865676,1.043462839931407,FALSE
YGL209W_Minimal_HisMetLeuUra_Glucose_2_90_none_4,0.0178657310225183,0.01942040150863608,Unknown Library,19487285,0,5133932,0,16520611,0,0,0.847764,,0.16,19487285,19487285,0,19487285,1,19487285,0,19487285,0,0,0,0,16520611,309712,0,5133932,0,1448084791,1448084791,0,1448084791,1444266234,0,1227285281,10015784,0.00693486,74,74,0,75,75,0,33.4,0,0,0,0,0,0,0,100,0,0,0,0,84.77636058588972,1.5893029737082411,0,24621217,0,5133932,0,0,0,16520611,0,24621217,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,24621217,20066875,74,17734859,88.38,74.15,119047,104628,112099,2146,96,4706,0.67,0.01,1.38,0,1.07,1752426,8.73,238163,1.19,0,1.46,0.24,0,293226,48201,40,73.5733476188993,20066875,66.01113646615283,18.181818181818183,3.4,20074344,6686386,20074344,1505575800,6105948,1489865676,1.043462839931407,TRUE
YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_2,0.107265737889231,0.009367733855269605,Unknown Library,9859838,0,2624518,0,7928560,0,0,0.804127,,0.34,9859838,9859838,0,9859838,1,9859838,0,9859838,0,0,0,0,7928560,178909,0,2624518,0,733600035,733600035,0,733600035,732606868,0,589780627,1064636,0.001453216,74,74,0,75,75,0,34.8,0,0,0,0,0,0,0,100,0,0,0,0,80.41268020833608,1.8145227132535038,0,12484356,0,2624518,0,0,0,7928560,0,12484356,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,12484356,10141546,74,9168072,90.4,74.31,36517,33715,34319,704,30,1464,0.13,0.01,1.33,0,1.1,691766,6.82,168420,1.66,0,1,0.11,0,102061,11227,40,75,10154682,73.46367404529656,18.181818181818183,3.4,10154682,3490634,10154682,761601150,1211671,754520633,0.9296883283330125,FALSE
YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_2,0.107265737889231,0.009367733855269605,Unknown Library,9859838,0,2624518,0,7928560,0,0,0.804127,,0.34,9859838,9859838,0,9859838,1,9859838,0,9859838,0,0,0,0,7928560,178909,0,2624518,0,733600035,733600035,0,733600035,732606868,0,589780627,1064636,0.001453216,74,74,0,75,75,0,34.8,0,0,0,0,0,0,0,100,0,0,0,0,80.41268020833608,1.8145227132535038,0,12484356,0,2624518,0,0,0,7928560,0,12484356,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,12484356,10141546,74,9168072,90.4,74.31,36517,33715,34319,704,30,1464,0.13,0.01,1.33,0,1.1,691766,6.82,168420,1.66,0,1,0.11,0,102061,11227,40,73.71112609458163,10141546,71.82244802616181,18.181818181818183,3.4,10154682,3490634,10154682,761601150,1211671,754520633,0.9296883283330125,TRUE
YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_4,0.0169068922023114,0.016067886738215662,Unknown Library,7326754,0,1522663,0,5799178,0,0,0.791507,,0.52,7326754,7326754,0,7326754,1,7326754,0,7326754,0,0,0,0,5799178,59238,0,1522663,0,545414836,545414836,0,545414836,544455751,0,431641069,714129,0.001311638,74,74,0,75,75,0,35,0,0,0,0,0,0,0,100,0,0,0,0,79.15071258022311,0.8085162952106758,0,8849417,0,1522663,0,0,0,5799178,0,8849417,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,8849417,7452774,74,6498397,87.19,74.32,55134,52846,52472,1164,28,1470,0.12,0.01,1.38,0,1.06,828357,11.11,53495,0.72,0,0.91,0.06,0,68039,4486,41,75,7472596,71.1443792880292,18.181818181818183,3.4,7472596,2494102,7472596,560444700,743200,554704109,1.0242921380111185,FALSE
YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_4,0.0169068922023114,0.016067886738215662,Unknown Library,7326754,0,1522663,0,5799178,0,0,0.791507,,0.52,7326754,7326754,0,7326754,1,7326754,0,7326754,0,0,0,0,5799178,59238,0,1522663,0,545414836,545414836,0,545414836,544455751,0,431641069,714129,0.001311638,74,74,0,75,75,0,35,0,0,0,0,0,0,0,100,0,0,0,0,79.15071258022311,0.8085162952106758,0,8849417,0,1522663,0,0,0,5799178,0,8849417,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,8849417,7452774,74,6498397,87.19,74.32,55134,52846,52472,1164,28,1470,0.12,0.01,1.38,0,1.06,828357,11.11,53495,0.72,0,0.91,0.06,0,68039,4486,41,73.72071258299259,7452774,69.89946663479347,18.181818181818183,3.4,7472596,2494102,7472596,560444700,743200,554704109,1.0242921380111185,TRUE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4,0.0116568076084642,0.02754305700103174,Unknown Library,2993544,0,653538,0,1945613,0,0,0.649936,,0.16,2993544,2993544,0,2993544,1,2993544,0,2993544,0,0,0,0,1945613,25764,0,653538,0,222990856,222990856,0,222990856,222694668,0,144903882,207332,9.310147e-4,74,74,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,64.99363296480693,0.8606521233694912,0,3647082,0,653538,0,0,0,1945613,0,3647082,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3647082,3072986,74,2641424,85.96,74.4,8870,7917,8181,64,8,617,0.08,0.01,1.39,0,1.06,352120,11.46,24967,0.81,0,1.71,0.07,0,52333,2142,41,75,3074515,60.14364927909056,18.181818181818183,3.4,3074515,1034524,3074515,230588625,243135,228848257,0.7547501530051623,FALSE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4,0.0116568076084642,0.02754305700103174,Unknown Library,2993544,0,653538,0,1945613,0,0,0.649936,,0.16,2993544,2993544,0,2993544,1,2993544,0,2993544,0,0,0,0,1945613,25764,0,653538,0,222990856,222990856,0,222990856,222694668,0,144903882,207332,9.310147e-4,74,74,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,64.99363296480693,0.8606521233694912,0,3647082,0,653538,0,0,0,1945613,0,3647082,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3647082,3072986,74,2641424,85.96,74.4,8870,7917,8181,64,8,617,0.08,0.01,1.39,0,1.06,352120,11.46,24967,0.81,0,1.71,0.07,0,52333,2142,41,73.75677142687927,3072986,59.56426683226201,18.181818181818183,3.4,3074515,1034524,3074515,230588625,243135,228848257,0.7547501530051623,TRUE
YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_1,0.0485050974203661,0.005404167441155045,Unknown Library,11100942,0,2499471,0,8969982,0,0,0.808038,,0.27,11100942,11100942,0,11100942,1,11100942,0,11100942,0,0,0,0,8969982,142866,0,2499471,0,826061645,826061645,0,826061645,824635654,0,667376624,1175180,0.00142509,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,80.803791245824,1.2869718623878947,0,13600413,0,2499471,0,0,0,8969982,0,13600413,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,13600413,11362462,74,10186784,89.65,74.31,62511,58682,58097,2234,77,2103,0.12,0.01,1.39,0,1.08,914158,8.05,120847,1.06,0,1.15,0.09,0,130463,10210,40,75,11376621,73.21425624680445,18.181818181818183,3.4,11376621,3842450,11376621,853246575,1411355,845420527,0.9172082524913739,FALSE
YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_1,0.0485050974203661,0.005404167441155045,Unknown Library,11100942,0,2499471,0,8969982,0,0,0.808038,,0.27,11100942,11100942,0,11100942,1,11100942,0,11100942,0,0,0,0,8969982,142866,0,2499471,0,826061645,826061645,0,826061645,824635654,0,667376624,1175180,0.00142509,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,80.803791245824,1.2869718623878947,0,13600413,0,2499471,0,0,0,8969982,0,13600413,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,13600413,11362462,74,10186784,89.65,74.31,62511,58682,58097,2234,77,2103,0.12,0.01,1.39,0,1.08,914158,8.05,120847,1.06,0,1.15,0.09,0,130463,10210,40,73.71197562640914,11362462,71.89027206743863,18.181818181818183,3.4,11376621,3842450,11376621,853246575,1411355,845420527,0.9172082524913739,TRUE
YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_2,0.144171786060356,0.01920625196615726,Unknown Library,12697671,0,1599728,0,11550134,0,0,0.909626,,0.25,12697671,12697671,0,12697671,1,12697671,0,12697671,0,0,0,0,11550134,49133,0,1599728,0,944727500,944727500,0,944727500,943124989,0,859303321,2241668,0.002376851,74,74,0,75,75,0,34.3,0,0,0,0,0,0,0,100,0,0,0,0,90.96261826282947,0.3869449759723653,0,14297399,0,1599728,0,0,0,11550134,0,14297399,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14297399,12918030,74,11709141,90.64,74.28,132860,128372,128071,786,1051,2952,0.22,0.02,1.59,0,1.09,988530,7.65,22154,0.17,0,1.43,0.1,0,185250,12955,40,75,12942438,80.81834332081584,27.27272727272727,3.4,12942438,4414539,12942438,970682850,2087222,960959808,1.0016703189924494,FALSE
YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_2,0.144171786060356,0.01920625196615726,Unknown Library,12697671,0,1599728,0,11550134,0,0,0.909626,,0.25,12697671,12697671,0,12697671,1,12697671,0,12697671,0,0,0,0,11550134,49133,0,1599728,0,944727500,944727500,0,944727500,943124989,0,859303321,2241668,0.002376851,74,74,0,75,75,0,34.3,0,0,0,0,0,0,0,100,0,0,0,0,90.96261826282947,0.3869449759723653,0,14297399,0,1599728,0,0,0,11550134,0,14297399,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14297399,12918030,74,11709141,90.64,74.28,132860,128372,128071,786,1051,2952,0.22,0.02,1.59,0,1.09,988530,7.65,22154,0.17,0,1.43,0.1,0,185250,12955,41,73.70795485070092,12918030,79.41967476612376,27.27272727272727,3.4,12942438,4414539,12942438,970682850,2087222,960959808,1.0016703189924494,TRUE
YBR033W_Minimal_HisMetLeuUra_Glucose_2_90_none_5,0.0127829671576108,0.02563767028353661,Unknown Library,3723653,0,1212655,0,2583153,0,0,0.693715,,0.14,3723653,3723653,0,3723653,1,3723653,0,3723653,0,0,0,0,2583153,75734,0,1212655,0,276722739,276722739,0,276722739,275981424,0,191867119,1810718,0.006561014,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,69.37147473193662,2.0338629834734867,0,4936308,0,1212655,0,0,0,2583153,0,4936308,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4936308,3841103,74,3344047,87.06,74.16,22596,19789,21355,119,20,1102,0.63,0.01,1.41,0,1.07,379606,9.88,57526,1.5,0,1.29,0.27,0,49553,10371,40,75,3842706,50.07774775244261,18.181818181818183,3.4,3842706,1271647,3842706,288202950,1169732,285197105,1.042961218821667,FALSE
YBR033W_Minimal_HisMetLeuUra_Glucose_2_90_none_5,0.0127829671576108,0.02563767028353661,Unknown Library,3723653,0,1212655,0,2583153,0,0,0.693715,,0.14,3723653,3723653,0,3723653,1,3723653,0,3723653,0,0,0,0,2583153,75734,0,1212655,0,276722739,276722739,0,276722739,275981424,0,191867119,1810718,0.006561014,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,69.37147473193662,2.0338629834734867,0,4936308,0,1212655,0,0,0,2583153,0,4936308,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4936308,3841103,74,3344047,87.06,74.16,22596,19789,21355,119,20,1102,0.63,0.01,1.41,0,1.07,379606,9.88,57526,1.5,0,1.29,0.27,0,49553,10371,40,73.57545684143331,3841103,48.189143690895285,9.090909090909092,3.4,3842706,1271647,3842706,288202950,1169732,285197105,1.042961218821667,TRUE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_2,0.010679935119205,0.015156653202677355,Unknown Library,15302975,0,4257398,0,12678633,0,0,0.828508,,0.4,15302975,15302975,0,15302975,1,15302975,0,15302975,0,0,0,0,12678633,255617,0,4257398,0,1139621472,1139621472,0,1139621472,1137221185,0,944069036,1402842,0.00123357,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,82.85077248051441,1.6703745513535766,0,19560373,0,4257398,0,0,0,12678633,0,19560373,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,19560373,15650537,74,13863908,88.58,74.33,117875,112234,112750,1125,78,3922,0.11,0.01,1.34,0,1.07,1439067,9.2,192583,1.23,0,0.83,0.17,0,128633,26346,41,75,15656330,74.64272270666439,18.181818181818183,3.4,15656330,5226011,15656330,1174224750,1718331,1165132526,0.7743171824644303,FALSE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_2,0.010679935119205,0.015156653202677355,Unknown Library,15302975,0,4257398,0,12678633,0,0,0.828508,,0.4,15302975,15302975,0,15302975,1,15302975,0,15302975,0,0,0,0,12678633,255617,0,4257398,0,1139621472,1139621472,0,1139621472,1137221185,0,944069036,1402842,0.00123357,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,82.85077248051441,1.6703745513535766,0,19560373,0,4257398,0,0,0,12678633,0,19560373,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,19560373,15650537,74,13863908,88.58,74.33,117875,112234,112750,1125,78,3922,0.11,0.01,1.34,0,1.07,1439067,9.2,192583,1.23,0,0.83,0.17,0,128633,26346,41,73.73912473418643,15650537,73.70651446491831,18.181818181818183,3.4,15656330,5226011,15656330,1174224750,1718331,1165132526,0.7743171824644303,TRUE
